,duration,src_bytes,dst_bytes,wrong_fragment,urgent,attack_state
121858,0,253,1487,0,0,0
121859,0,63,0,0,0,0
121860,0,105,147,0,0,0
121861,0,181,0,0,0,0
121862,0,0,0,0,0,1
121863,0,45,70,0,0,0
121864,205,146,105,0,0,0
121865,0,226,369,0,0,0
121866,7,9,366,0,0,0
121867,0,233,25257,0,0,0
121868,0,0,0,0,0,1
121869,0,240,435,0,0,0
121870,3,1860,333,0,0,0
121871,0,54540,8314,0,0,1
121872,0,641,0,0,0,0
121873,0,238,630,0,0,0
121874,0,0,0,0,0,1
121875,0,305,0,0,0,0
121876,0,0,0,0,0,1
121877,0,0,0,0,0,1
121878,0,0,0,0,0,1
121879,0,228,5378,0,0,0
121880,0,913,324,0,0,0
121881,0,0,0,0,0,1
121882,8,0,0,0,0,1
121883,0,0,0,0,0,1
121884,0,0,0,0,0,1
121885,0,1690,0,0,0,0
121886,0,0,0,0,0,1
121887,0,0,0,0,0,1
121888,0,0,0,0,0,1
121889,0,0,0,0,0,1
121890,0,223,1761,0,0,0
121891,0,0,0,0,0,1
121892,0,0,0,0,0,1
121893,0,0,0,0,0,1
121894,0,227,814,0,0,0
121895,0,228,2799,0,0,0
121896,0,0,0,0,0,1
121897,0,0,0,0,0,1
121898,0,0,0,0,0,1
121899,22,549,325,0,0,0
121900,0,322,1236,0,0,0
121901,0,349,1437,0,0,0
121902,0,4753,0,0,0,0
121903,0,0,0,0,0,1
121904,0,0,0,0,0,1
121905,0,0,0,0,0,1
121906,0,0,0,0,0,0
121907,0,0,0,0,0,1
121908,0,0,0,0,0,1
121909,0,194,3966,0,0,0
121910,0,0,0,0,0,1
121911,0,0,0,0,0,1
121912,0,209,2113,0,0,0
121913,0,0,0,0,0,1
121914,10340,146,105,0,0,0
121915,0,242,14289,0,0,0
121916,0,879,0,0,0,0
121917,0,312,85,0,0,0
121918,0,277,9916,0,0,0
121919,0,0,0,0,0,1
121920,0,0,0,0,0,1
121921,0,331,304,0,0,0
121922,0,8,0,0,0,1
121923,0,0,0,0,0,1
121924,0,215,22675,0,0,0
121925,0,307,2698,0,0,0
121926,0,0,0,0,0,1
121927,1,1006,344,0,0,0
121928,0,0,0,0,0,1
121929,0,0,0,0,0,1
121930,0,310,290,0,0,0
121931,0,44,128,0,0,0
121932,0,180,7398,0,0,0
121933,0,334,0,0,0,1
121934,0,0,0,0,0,1
121935,0,323,4708,0,0,0
121936,0,293,27859,0,0,0
121937,0,147,0,0,0,0
121938,5,2347,334,0,0,0
121939,0,0,0,0,0,1
121940,0,178,8541,0,0,0
121941,15263,9933,14772,0,0,0
121942,0,159,4785,0,0,0
121943,2194,147,105,0,0,0
121944,0,204,283,0,0,0
121945,0,207,1944,0,0,0
121946,0,0,0,0,0,1
121947,0,0,0,0,0,1
121948,0,0,0,0,0,1
121949,0,298,183,0,0,0
121950,0,105,145,0,0,0
121951,0,291,670,0,0,0
121952,0,287,1509,0,0,0
121953,0,0,0,0,0,1
121954,0,0,0,0,0,1
121955,0,1199,0,0,0,0
121956,0,349,3001,0,0,0
121957,0,43,70,0,0,0
121958,0,250,15583,0,0,0
121959,0,0,0,0,0,1
121960,0,105,146,0,0,0
121961,0,0,0,0,0,1
121962,0,0,0,0,0,1
121963,0,11,0,0,0,0
121964,0,31,0,0,0,0
121965,0,334,0,0,0,1
121966,0,0,0,0,0,1
121967,0,184,1310,0,0,0
121968,0,305,2698,0,0,0
121969,0,8,0,0,0,1
121970,0,321,11850,0,0,0
121971,0,246,10915,0,0,0
121972,0,0,0,0,0,1
121973,0,516,4,0,0,0
121974,0,0,0,0,0,1
121975,0,0,0,0,0,1
121976,0,321,4123,0,0,0
121977,5,310,3746371,0,0,0
121978,0,42,108,0,0,0
121979,0,0,0,0,0,1
121980,3,66,3455,0,0,0
121981,0,345,1274,0,0,0
121982,0,0,0,0,0,1
121983,0,78,0,0,0,0
121984,0,0,0,0,0,1
121985,0,0,0,0,0,1
121986,0,216,326,0,0,0
121987,0,0,0,0,0,1
121988,0,8,0,0,0,1
121989,0,230,1228,0,0,0
121990,0,714,334,0,0,0
121991,0,44,130,0,0,0
121992,0,0,0,0,0,1
121993,0,237,16307,0,0,0
121994,0,1342,0,0,0,0
121995,0,207,0,0,0,1
121996,0,76,43,0,0,0
121997,0,329,2893,0,0,0
121998,0,44,136,0,0,0
121999,0,0,0,0,0,1
122000,0,198,174,0,0,0
122001,0,0,0,0,0,1
122002,0,154,34193,0,0,0
122003,0,44,133,0,0,0
122004,0,0,0,0,0,1
122005,0,797,478,0,0,0
122006,0,182,0,0,0,0
122007,0,9,37,0,0,0
122008,5,11318,1360,0,0,0
122009,0,0,0,0,0,0
122010,0,284,6015,0,0,0
122011,0,348,245,0,0,0
122012,0,12,0,0,0,0
122013,0,0,0,0,0,1
122014,0,8,0,0,0,1
122015,0,348,354,0,0,0
122016,0,0,0,0,0,1
122017,23,7500,332,0,0,0
122018,0,0,0,0,0,1
122019,1,1174,2447,0,0,1
122020,3,1077,370,0,0,0
122021,0,1,0,0,0,1
122022,0,320,930,0,0,0
122023,0,0,0,0,0,1
122024,1,10928,924,0,0,0
122025,0,220,365,0,0,0
122026,0,240,3432,0,0,0
122027,0,221,6722,0,0,0
122028,0,316,5575,0,0,0
122029,0,54540,8314,0,0,1
122030,0,0,0,0,0,1
122031,0,0,0,0,0,1
122032,0,0,0,0,0,1
122033,0,1,0,0,0,1
122034,0,8,0,0,0,1
122035,0,212,3692,0,0,0
122036,27,1419,4152,0,0,0
122037,0,45,116,0,0,0
122038,0,0,0,0,0,1
122039,0,1214,287,0,0,0
122040,0,304,1380,0,0,0
122041,0,0,0,0,0,1
122042,0,295,1959,0,0,0
122043,0,202,16418,0,0,0
122044,0,0,0,0,0,1
122045,0,0,0,0,0,0
122046,0,0,0,0,0,1
122047,0,223,314,0,0,0
122048,0,227,3268,0,0,0
122049,0,8,0,0,0,1
122050,0,54540,8314,0,0,1
122051,0,260,310,0,0,0
122052,0,270,8346,0,0,0
122053,0,314,5589,0,0,0
122054,0,0,0,0,0,1
122055,0,204,12334,0,0,0
122056,0,341,13045,0,0,0
122057,0,1032,0,0,0,1
122058,0,0,0,0,0,1
122059,0,0,0,0,0,1
122060,0,0,0,0,0,1
122061,0,516,4,0,0,0
122062,0,0,0,0,0,1
122063,0,0,0,0,0,1
122064,0,1,0,0,0,1
122065,0,219,7441,0,0,0
122066,0,230,4651,0,0,0
122067,0,261,326,0,0,0
122068,0,230,38299,0,0,0
122069,0,0,0,0,0,1
122070,0,319,807,0,0,0
122071,0,0,0,0,0,1
122072,0,891,552,0,0,0
122073,0,306,1075,0,0,0
122074,0,0,0,0,0,1
122075,0,36,0,0,0,0
122076,0,298,1511,0,0,0
122077,0,0,0,0,0,0
122078,0,0,0,0,0,1
122079,0,0,0,0,0,1
122080,0,1032,0,0,0,1
122081,0,0,0,0,0,1
122082,0,0,0,0,0,1
122083,0,236,145,0,0,0
122084,0,0,0,0,0,1
122085,0,44,44,0,0,0
122086,0,8,0,0,0,1
122087,0,0,0,0,0,1
122088,0,186,50390,0,0,0
122089,0,0,0,0,0,1
122090,0,44,135,0,0,0
122091,0,0,0,0,0,1
122092,0,0,0,0,0,1
122093,0,333,6137,0,0,0
122094,0,184,34030,0,0,0
122095,0,209,5606,0,0,0
122096,0,592,335,0,0,0
122097,0,293,3923,0,0,0
122098,0,0,0,0,0,1
122099,0,0,0,0,0,1
122100,0,342,406,0,0,0
122101,0,222,396,0,0,0
122102,0,0,0,0,0,1
122103,0,0,0,0,0,1
122104,0,211,3200,0,0,0
122105,0,176,170,0,0,0
122106,0,0,0,0,0,1
122107,0,0,0,0,0,1
122108,0,230,2676,0,0,0
122109,0,45,137,0,0,0
122110,0,207,670,0,0,0
122111,0,520,0,0,0,1
122112,0,0,0,0,0,1
122113,0,0,0,0,0,1
122114,0,317,6821,0,0,0
122115,0,192,2065,0,0,0
122116,0,0,0,0,0,1
122117,39373,1,0,0,0,1
122118,0,279,14118,0,0,0
122119,0,88382,0,0,0,0
122120,0,238,1471,0,0,0
122121,0,0,0,0,0,1
122122,0,8,0,0,0,1
122123,0,248,1273,0,0,0
122124,0,11,0,0,0,0
122125,0,342,1035,0,0,0
122126,0,0,0,0,0,1
122127,0,126,179,0,0,1
122128,0,0,0,0,0,1
122129,0,20,0,0,0,1
122130,0,0,0,0,0,1
122131,0,0,0,0,0,1
122132,3,9,227,0,0,0
122133,0,1032,0,0,0,1
122134,0,209,296,0,0,0
122135,0,0,0,0,0,1
122136,0,328,2109,0,0,0
122137,0,0,0,0,0,1
122138,0,0,0,0,0,1
122139,0,495,0,0,0,0
122140,0,0,0,0,0,1
122141,0,44,80,0,0,0
122142,26788,1,0,0,0,1
122143,0,18,0,0,0,1
122144,0,192,0,0,0,0
122145,0,0,0,0,0,0
122146,0,186,1445,0,0,0
122147,0,0,0,0,0,1
122148,0,0,0,0,0,1
122149,0,128,44,0,0,0
122150,0,2781,331,0,0,0
122151,0,0,0,0,0,1
122152,27,1475,4152,0,0,0
122153,0,0,0,0,0,1
122154,0,0,0,0,0,1
122155,0,0,0,0,0,1
122156,0,250,707,0,0,0
122157,0,304,8497,0,0,0
122158,0,0,0,0,0,1
122159,0,645,325,0,0,0
122160,0,8,0,0,0,1
122161,26,286,903,0,0,0
122162,0,0,0,0,0,1
122163,0,297,304,0,0,0
122164,30775,1,0,0,0,1
122165,0,0,0,0,0,1
122166,0,181,1724,0,0,0
122167,0,0,0,0,0,1
122168,0,311,3222,0,0,0
122169,0,0,0,0,0,1
122170,0,316,714,0,0,0
122171,0,0,0,0,0,1
122172,0,338,311,0,0,0
122173,0,217,768,0,0,0
122174,0,0,0,0,0,1
122175,2,1149,331,0,0,0
122176,0,0,0,0,0,1
122177,0,0,0,0,0,1
122178,0,0,0,0,0,1
122179,0,1297,382,0,0,0
122180,0,0,0,0,0,1
122181,11441,3219,34378,0,0,0
122182,0,0,0,0,0,1
122183,0,779,337,0,0,0
122184,0,30,0,0,0,0
122185,1,0,0,0,0,1
122186,0,0,0,0,0,1
122187,0,44,74,0,0,0
122188,0,105,147,0,0,0
122189,0,233,9106,0,0,0
122190,0,310,2113,0,0,0
122191,0,292,930,0,0,0
122192,0,42,42,0,0,0
122193,0,0,0,0,0,1
122194,0,1443,338,0,0,0
122195,0,0,0,0,0,1
122196,1,834,330,0,0,0
122197,0,1030,390,0,0,0
122198,0,316,1247,0,0,0
122199,0,0,0,0,0,1
122200,0,0,0,0,0,1
122201,0,0,0,0,0,1
122202,0,289,1098,0,0,0
122203,0,78,0,0,0,0
122204,21,927,332,0,0,0
122205,0,0,0,0,0,1
122206,0,297,1116,0,0,0
122207,0,0,0,0,0,1
122208,0,0,0,0,0,1
122209,0,0,0,0,0,1
122210,0,263,5480,0,0,0
122211,0,0,0,0,0,1
122212,0,0,0,0,0,1
122213,0,8,0,0,0,1
122214,0,28,0,3,0,1
122215,0,45,114,0,0,0
122216,0,0,0,0,0,1
122217,0,0,0,0,0,1
122218,0,0,0,0,0,1
122219,0,276,308,0,0,0
122220,0,310,8222,0,0,0
122221,0,45,45,0,0,0
122222,0,0,0,0,0,1
122223,0,45,67,0,0,0
122224,0,0,0,0,0,1
122225,0,0,0,0,0,1
122226,0,539,44731,0,0,0
122227,5033,5133876,0,0,0,1
122228,0,0,0,0,0,0
122229,0,225,1566,0,0,0
122230,0,237,2748,0,0,0
122231,0,0,0,0,0,1
122232,0,0,0,0,0,1
122233,26,229,769,0,0,0
122234,0,0,0,0,0,1
122235,0,353,2102,0,0,0
122236,0,181,0,0,0,0
122237,0,256,1033,0,0,0
122238,5,2194619,0,0,0,0
122239,0,0,0,0,0,1
122240,0,3468,0,0,0,0
122241,0,9,38,0,0,0
122242,0,0,0,0,0,1
122243,0,0,0,0,0,1
122244,0,0,0,0,0,0
122245,0,1,1,0,0,1
122246,11,180,181228,0,0,0
122247,0,0,0,0,0,1
122248,0,0,0,0,0,1
122249,0,0,0,0,0,1
122250,0,0,0,0,0,1
122251,0,192,2241,0,0,0
122252,9575,1,0,0,0,1
122253,0,0,0,0,0,1
122254,0,0,0,0,0,1
122255,0,0,7461,0,0,0
122256,0,0,0,0,0,1
122257,0,0,0,0,0,0
122258,0,1480,0,1,0,1
122259,0,2282,327,0,0,0
122260,0,224,714,0,0,0
122261,0,1568,363,0,0,0
122262,0,0,0,0,0,1
122263,1,0,0,0,0,1
122264,4353,147,105,0,0,0
122265,0,280,1652,0,0,0
122266,0,192,395,0,0,0
122267,0,315,885,0,0,0
122268,0,932,324,0,0,0
122269,0,0,0,0,0,0
122270,0,43,109,0,0,0
122271,0,0,0,0,0,0
122272,0,0,0,0,0,1
122273,0,12,0,0,0,0
122274,0,1032,0,0,0,1
122275,0,0,0,0,0,1
122276,0,34,91,0,0,0
122277,0,0,0,0,0,1
122278,0,0,0,0,0,0
122279,0,0,0,0,0,1
122280,0,1480,0,1,0,1
122281,0,46,46,0,0,0
122282,0,350,603,0,0,0
122283,0,207,366,0,0,0
122284,0,755,334,0,0,0
122285,0,334,0,0,0,1
122286,0,36696,0,0,0,0
122287,0,298,3296,0,0,0
122288,0,43,131,0,0,0
122289,0,0,0,0,0,1
122290,0,8,0,0,0,1
122291,5863,147,105,0,0,0
122292,0,46,140,0,0,0
122293,0,243,5790,0,0,0
122294,45,111,44,0,0,0
122295,0,0,0,0,0,1
122296,0,1032,0,0,0,1
122297,0,326,1105,0,0,0
122298,0,0,0,0,0,1
122299,0,0,0,0,0,1
122300,0,239,516,0,0,0
122301,0,46,134,0,0,0
122302,0,43,136,0,0,0
122303,0,277,27999,0,0,0
122304,0,1766,0,0,0,0
122305,0,334,0,0,0,1
122306,0,44,153,0,0,0
122307,0,0,0,0,0,1
122308,0,334,0,0,0,1
122309,0,0,0,0,0,1
122310,0,352,2241,0,0,0
122311,0,0,0,0,0,1
122312,0,264,1254,0,0,0
122313,27,1489,4152,0,0,0
122314,0,45,131,0,0,0
122315,4,835,336,0,0,0
122316,4,0,0,0,0,1
122317,0,42,42,0,0,0
122318,0,44,113,0,0,0
122319,0,251,1678,0,0,0
122320,0,0,0,0,0,1
122321,0,0,0,0,0,1
122322,0,0,0,0,0,1
122323,0,46,46,0,0,0
122324,0,0,0,0,0,1
122325,0,2427,332,0,0,0
122326,0,0,0,0,0,1
122327,0,346,3359,0,0,0
122328,0,42,42,0,0,0
122329,0,45,77,0,0,0
122330,0,0,0,0,0,1
122331,1,846,333,0,0,0
122332,0,0,0,0,0,1
122333,0,0,0,0,0,1
122334,0,1032,0,0,0,1
122335,0,8,0,0,0,1
122336,2777,146,105,0,0,0
122337,0,139,31614,0,0,0
122338,0,8,140,0,0,0
122339,0,1032,0,0,0,1
122340,0,8,0,0,0,1
122341,0,259,4088,0,0,0
122342,0,222,563,0,0,0
122343,0,0,0,0,0,1
122344,0,45,109,0,0,0
122345,0,334,0,0,0,1
122346,0,740,0,0,0,0
122347,0,0,0,0,0,1
122348,0,224,4931,0,0,0
122349,0,293,16702,0,0,0
122350,0,0,0,0,0,1
122351,0,232,2698,0,0,0
122352,0,46,83,0,0,0
122353,0,0,0,0,0,1
122354,0,352,1498,0,0,0
122355,0,0,0,0,0,1
122356,0,220,7355,0,0,0
122357,0,401,296,0,0,0
122358,0,0,0,0,0,1
122359,0,0,0,0,0,1
122360,0,0,0,0,0,1
122361,0,176,4090,0,0,0
122362,0,287,300,0,0,0
122363,0,0,0,0,0,1
122364,0,0,0,0,0,1
122365,0,264,3393,0,0,0
122366,1,943,282,0,0,0
122367,0,0,0,0,0,1
122368,0,0,0,0,0,1
122369,0,311,12922,0,0,0
122370,0,0,0,0,0,1
122371,5,0,0,0,0,0
122372,0,307,5592,0,0,0
122373,0,310,2474,0,0,0
122374,0,0,0,0,0,1
122375,0,1480,0,1,0,1
122376,0,164,2967,0,0,0
122377,0,0,0,0,0,1
122378,0,207,24293,0,0,0
122379,0,0,0,0,0,1
122380,0,0,0,0,0,1
122381,0,0,0,0,0,1
122382,0,232,2180,0,0,0
122383,0,54540,8314,0,0,1
122384,1184,147,105,0,0,0
122385,0,0,0,0,0,1
122386,0,1353,360,0,0,0
122387,27,691,2077,0,0,0
122388,0,0,0,0,0,1
122389,0,0,0,0,0,1
122390,0,285,1955,0,0,0
122391,0,290,2167,0,0,0
122392,0,291,11625,0,0,0
122393,0,0,0,0,0,1
122394,0,45,78,0,0,0
122395,0,205,1215,0,0,0
122396,0,0,0,0,0,1
122397,0,45,79,0,0,0
122398,0,215,3452,0,0,0
122399,0,289,262,0,0,0
122400,0,0,0,0,0,1
122401,0,0,0,0,0,1
122402,0,0,0,0,0,1
122403,0,214,6662,0,0,0
122404,0,0,0,0,0,1
122405,0,0,0,0,0,1
122406,0,158,16617,0,0,0
122407,0,218,1072,0,0,0
122408,0,567,0,0,0,0
122409,0,0,0,0,0,1
122410,0,0,0,0,0,1
122411,0,520,0,0,0,1
122412,0,8,0,0,0,1
122413,0,45,45,0,0,0
122414,0,309,1846,0,0,0
122415,0,0,0,0,0,1
122416,0,1032,0,0,0,1
122417,0,0,0,0,0,1
122418,0,171,166,0,0,0
122419,0,849,328,0,0,0
122420,0,310,1946,0,0,0
122421,0,309,398,0,0,0
122422,0,0,0,0,0,1
122423,0,281,13149,0,0,0
122424,0,35,100,0,0,0
122425,0,368,5241,0,0,0
122426,0,30,0,0,0,0
122427,0,0,0,0,0,0
122428,0,1267,2451,0,0,1
122429,0,0,0,0,0,1
122430,0,789,329,0,0,0
122431,10501,86,992,0,0,0
122432,0,42,73,0,0,0
122433,0,317,1759,0,0,0
122434,0,0,0,0,0,1
122435,0,1716,491,0,0,0
122436,0,0,0,0,0,1
122437,0,1427,326,0,0,0
122438,0,338,296,0,0,0
122439,0,0,0,0,0,1
122440,0,0,0,0,0,1
122441,802,650,19154,0,0,0
122442,0,0,0,0,0,0
122443,0,88382,0,0,0,0
122444,0,1115,328,0,0,0
122445,0,78,0,0,0,0
122446,0,33,0,0,0,0
122447,0,0,0,0,0,1
122448,0,204,5200,0,0,0
122449,0,48,48,0,0,0
122450,0,28,0,3,0,1
122451,0,0,0,0,0,1
122452,29,590,335851,0,0,0
122453,0,304,1718,0,0,0
122454,9,2633,332,0,0,0
122455,0,0,0,0,0,1
122456,0,0,0,0,0,1
122457,0,240,2065,0,0,0
122458,0,306,2750,0,0,0
122459,0,229,1179,0,0,0
122460,0,10073,0,0,0,0
122461,0,280,2062,0,0,0
122462,0,309,1645,0,0,0
122463,10,1557,335,0,0,0
122464,0,0,0,0,0,1
122465,0,0,0,0,0,1
122466,0,0,0,0,0,1
122467,0,802,336,0,0,0
122468,0,213,3434,0,0,0
122469,899,68,24,0,0,0
122470,0,0,0,0,0,1
122471,0,0,0,0,0,1
122472,0,46,46,0,0,0
122473,0,0,0,0,0,1
122474,0,42,75,0,0,0
122475,0,153,8386,0,0,0
122476,0,46,77,0,0,0
122477,0,207,471,0,0,0
122478,0,9,37,0,0,0
122479,0,1060,325,0,0,0
122480,0,1035,329,0,0,0
122481,0,204,12446,0,0,0
122482,0,0,0,0,0,0
122483,4831,147,105,0,0,0
122484,0,246,3200,0,0,0
122485,0,0,0,0,0,1
122486,0,0,0,0,0,1
122487,20,105,147,0,0,0
122488,3680,147,105,0,0,0
122489,0,280,377,0,0,0
122490,0,0,0,0,0,1
122491,0,210,3047,0,0,0
122492,0,0,0,0,0,1
122493,0,44,130,0,0,0
122494,0,219,7213,0,0,0
122495,0,0,0,0,0,1
122496,0,18,0,0,0,1
122497,0,0,0,0,0,1
122498,0,230,8728,0,0,0
122499,0,8,0,0,0,1
122500,1,10608,918,0,0,0
122501,0,0,0,0,0,1
122502,0,334,9986,0,0,0
122503,0,229,2197,0,0,0
122504,0,0,0,0,0,1
122505,0,46,75,0,0,0
122506,0,235,426,0,0,0
122507,7576,2293136,650800,0,0,0
122508,0,9198,0,0,0,0
122509,0,227,4073,0,0,0
122510,0,1032,0,0,0,1
122511,0,46,135,0,0,0
122512,0,0,0,0,0,1
122513,0,336,817,0,0,0
122514,0,0,0,0,0,1
122515,0,211,2315,0,0,0
122516,0,270,8134,0,0,0
122517,0,227,4257,0,0,0
122518,0,8,0,0,0,1
122519,0,0,0,0,0,1
122520,0,346,1969,0,0,0
122521,0,1032,0,0,0,1
122522,0,46,83,0,0,0
122523,0,279,3897,0,0,0
122524,0,258,6418,0,0,0
122525,0,229,2196,0,0,0
122526,0,1679,385,0,0,0
122527,0,45,81,0,0,0
122528,0,0,0,0,0,1
122529,0,8,0,0,0,1
122530,0,45,72,0,0,0
122531,0,0,0,0,0,0
122532,0,0,0,0,0,1
122533,0,303,9236,0,0,0
122534,0,245,202,0,0,0
122535,0,2664,474,0,0,0
122536,0,0,0,0,0,1
122537,0,0,0,0,0,1
122538,0,0,0,0,0,1
122539,0,778,330,0,0,0
122540,0,192,759,0,0,0
122541,0,0,0,0,0,1
122542,0,0,0,0,0,1
122543,0,206,934,0,0,0
122544,0,280,667,0,0,0
122545,4,832,0,0,0,1
122546,0,346,1830,0,0,0
122547,0,239,2149,0,0,0
122548,0,291,327,0,0,0
122549,0,0,0,0,0,1
122550,0,0,0,0,0,1
122551,0,980,336,0,0,0
122552,0,59,0,0,0,0
122553,0,0,0,0,0,1
122554,0,0,0,0,0,1
122555,0,95,0,0,0,0
122556,0,0,0,0,0,1
122557,0,0,0,0,0,1
122558,0,292,2572,0,0,0
122559,0,1376,0,0,0,0
122560,0,0,0,0,0,1
122561,0,0,0,0,0,1
122562,1,864,332,0,0,0
122563,0,0,0,0,0,0
122564,0,0,0,0,0,1
122565,0,0,0,0,0,1
122566,0,42,135,0,0,0
122567,0,192,3101,0,0,0
122568,16,107,3981,0,0,0
122569,0,0,0,0,0,1
122570,0,105,146,0,0,0
122571,0,1,0,0,0,1
122572,0,0,0,0,0,1
122573,0,15722,0,0,0,0
122574,3466,147,105,0,0,0
122575,0,0,0,0,0,1
122576,0,0,0,0,0,1
122577,0,310,1548,0,0,0
122578,0,46,136,0,0,0
122579,0,1722,333,0,0,0
122580,0,312,398,0,0,0
122581,0,312,336,0,0,0
122582,0,1032,0,0,0,1
122583,0,0,0,0,0,1
122584,0,0,0,0,0,1
122585,0,0,0,0,0,1
122586,0,286,1308,0,0,0
122587,0,0,0,0,0,1
122588,0,8,223,0,0,0
122589,0,0,0,0,0,1
122590,0,44,44,0,0,0
122591,0,8,0,0,0,1
122592,0,0,0,0,0,1
122593,0,1717,332,0,0,0
122594,0,61298,0,0,0,0
122595,0,201,6873,0,0,0
122596,0,44,127,0,0,0
122597,0,334,0,0,0,1
122598,0,1032,0,0,0,1
122599,0,0,0,0,0,1
122600,0,323,7886,0,0,0
122601,0,1220,335,0,0,0
122602,0,0,0,0,0,1
122603,0,0,0,0,0,1
122604,0,0,0,0,0,1
122605,0,30,0,0,0,0
122606,0,147,0,0,0,0
122607,0,520,0,0,0,1
122608,0,0,0,0,0,1
122609,0,1032,0,0,0,1
122610,0,1231,2451,0,0,1
122611,0,0,0,0,0,1
122612,0,0,0,0,0,1
122613,0,0,0,0,0,1
122614,0,607,330,0,0,0
122615,0,292,402,0,0,0
122616,0,205,8064,0,0,0
122617,0,0,0,0,0,1
122618,0,0,0,0,0,1
122619,0,91,7424,0,0,0
122620,0,278,3281,0,0,0
122621,0,27,87,0,0,0
122622,0,300,2202,0,0,0
122623,0,224,770,0,0,0
122624,0,8,0,0,0,1
122625,0,0,0,0,0,1
122626,0,211,2526,0,0,0
122627,0,54540,8314,0,0,1
122628,0,8,0,0,0,1
122629,0,0,0,0,0,1
122630,0,344,504,0,0,0
122631,0,364,940,0,0,0
122632,0,8,0,0,0,1
122633,0,354,1590,0,0,0
122634,0,319,18765,0,0,0
122635,0,6,147,0,0,0
122636,0,302,21281,0,0,0
122637,0,309,464,0,0,0
122638,0,0,0,0,0,1
122639,0,208,885,0,0,0
122640,0,0,0,0,0,1
122641,0,9,140,0,0,0
122642,0,43,89,0,0,0
122643,31885,1,0,0,0,1
122644,0,8,0,0,0,1
122645,0,0,0,0,0,1
122646,0,0,0,0,0,1
122647,0,300,910,0,0,0
122648,0,6,138,0,0,0
122649,0,78,0,0,0,0
122650,0,1032,0,0,0,1
122651,0,213,1694,0,0,0
122652,0,0,0,0,0,1
122653,0,217,2468,0,0,0
122654,0,0,0,0,0,1
122655,0,607,0,0,0,0
122656,0,254,2631,0,0,0
122657,0,43,69,0,0,0
122658,0,0,0,0,0,1
122659,0,667,332,0,0,0
122660,0,0,0,0,0,1
122661,0,339,272,0,0,0
122662,0,0,0,0,0,1
122663,0,30,46,0,0,0
122664,0,207,11617,0,0,0
122665,0,0,0,0,0,1
122666,0,0,0,0,0,1
122667,0,212,0,0,0,0
122668,0,0,0,0,0,1
122669,0,30,0,0,0,0
122670,0,0,0,0,0,1
122671,0,42,42,0,0,0
122672,0,224,471,0,0,0
122673,0,44,44,0,0,0
122674,0,0,0,0,0,1
122675,0,0,0,0,0,1
122676,0,315,21778,0,0,0
122677,0,0,0,0,0,1
122678,0,0,0,0,0,1
122679,0,328,490,0,0,0
122680,0,45,133,0,0,0
122681,13053,1,0,0,0,1
122682,0,293,1031,0,0,0
122683,2,998,330,0,0,0
122684,0,187,16414,0,0,0
122685,0,1885,330,0,0,0
122686,0,0,0,0,0,1
122687,0,267,13750,0,0,0
122688,0,216,4368,0,0,0
122689,0,208,4080,0,0,0
122690,0,0,0,0,0,1
122691,0,0,0,0,0,1
122692,0,248,3299,0,0,0
122693,0,0,0,0,0,1
122694,0,0,0,0,0,1
122695,0,0,0,0,0,1
122696,0,0,0,0,0,1
122697,0,236,1248,0,0,0
122698,0,306,2507,0,0,0
122699,0,226,1511,0,0,0
122700,0,1032,0,0,0,1
122701,0,0,0,0,0,0
122702,0,0,0,0,0,1
122703,0,222,1263,0,0,0
122704,9,845,334,0,0,0
122705,0,0,0,0,0,1
122706,0,0,0,0,0,1
122707,0,207,313,0,0,0
122708,0,307,2625,0,0,0
122709,3,999,335,0,0,0
122710,0,0,0,0,0,1
122711,1,670,390,0,0,0
122712,0,189,345,0,0,0
122713,0,0,0,0,0,1
122714,0,0,0,0,0,1
122715,0,0,0,0,0,1
122716,0,388,1183,0,0,0
122717,0,0,0,0,0,1
122718,0,227,544,0,0,0
122719,0,0,0,0,0,1
122720,0,0,0,0,0,1
122721,0,0,0,0,0,1
122722,0,0,0,0,0,1
122723,0,0,0,0,0,1
122724,0,0,0,0,0,1
122725,0,317,10111,0,0,0
122726,0,0,0,0,0,1
122727,0,0,0,0,0,1
122728,0,247,4338,0,0,0
122729,0,0,0,0,0,1
122730,0,0,0,0,0,1
122731,0,1,0,0,0,1
122732,0,0,0,0,0,1
122733,0,18,0,0,0,1
122734,0,193,2143,0,0,0
122735,0,212,1847,0,0,0
122736,0,0,0,0,0,1
122737,0,198,1108,0,0,0
122738,0,0,0,0,0,1
122739,0,0,0,0,0,1
122740,6,105,145,0,0,0
122741,0,0,0,0,0,1
122742,0,182,0,0,0,0
122743,0,0,0,0,0,1
122744,0,0,0,0,0,0
122745,1,2848,329,0,0,0
122746,0,334,0,0,0,1
122747,0,0,0,0,0,1
122748,0,0,0,0,0,1
122749,0,208,473,0,0,0
122750,0,203,2323,0,0,0
122751,0,43,133,0,0,0
122752,0,0,0,0,0,1
122753,0,321,1735,0,0,0
122754,0,0,0,0,0,1
122755,0,1032,0,0,0,1
122756,0,234,1931,0,0,0
122757,0,0,0,0,0,1
122758,0,59,0,0,0,0
122759,1,846,337,0,0,0
122760,0,0,0,0,0,1
122761,0,243,722,0,0,0
122762,0,0,0,0,0,1
122763,1,0,0,0,0,1
122764,0,283,1260,0,0,0
122765,25445,146,105,0,0,0
122766,0,28,0,3,0,1
122767,0,315,764,0,0,0
